./code/LebwohlLasher_numba_parallel.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.328, Time: 2.061183 s
         14268641 function calls (13308636 primitive calls) in 11.318 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 ir.py:480(exhaust_iter)
      357    0.001    0.000    0.002    0.000 ir.py:488(getattr)
      147    0.000    0.000    0.001    0.000 ir.py:496(getitem)
      123    0.000    0.000    0.001    0.000 ir.py:512(static_getitem)
       36    0.000    0.000    0.000    0.000 ir.py:521(cast)
       20    0.000    0.000    0.000    0.000 ir.py:531(phi)
       30    0.000    0.000    0.000    0.000 ir.py:55(from_function_id)
     1949    0.008    0.000    0.025    0.000 ir.py:558(__repr__)
     1266    0.001    0.000    0.001    0.000 ir.py:560(<genexpr>)
     2670    0.002    0.000    0.006    0.000 ir.py:562(<genexpr>)
     3304    0.002    0.000    0.004    0.000 ir.py:574(<genexpr>)
    38045    0.016    0.000    0.204    0.000 ir.py:577(list_vars)
      122    0.000    0.000    0.042    0.000 ir.py:580(infer_constant)
        1    0.000    0.000    0.000    0.000 ir.py:584(SetItem)
       99    0.000    0.000    0.000    0.000 ir.py:589(__init__)
      111    0.000    0.000    0.000    0.000 ir.py:599(__repr__)
        1    0.000    0.000    0.000    0.000 ir.py:603(StaticSetItem)
        1    0.000    0.000    0.000    0.000 ir.py:624(DelItem)
      345    0.001    0.000    0.001    0.000 ir.py:63(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:641(SetAttr)
        1    0.000    0.000    0.000    0.000 ir.py:656(DelAttr)
        1    0.000    0.000    0.000    0.000 ir.py:669(StoreMap)
        1    0.000    0.000    0.000    0.000 ir.py:684(Del)
     6001    0.003    0.000    0.004    0.000 ir.py:685(__init__)
       12    0.000    0.000    0.001    0.000 ir.py:69(_find_definition)
     1658    0.001    0.000    0.001    0.000 ir.py:691(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:695(Raise)
       13    0.000    0.000    0.000    0.000 ir.py:698(__init__)
       13    0.000    0.000    0.000    0.000 ir.py:704(__str__)
       65    0.000    0.000    0.000    0.000 ir.py:707(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:711(StaticRaise)
       12    0.000    0.000    0.000    0.000 ir.py:719(__init__)
       12    0.000    0.000    0.000    0.000 ir.py:727(__str__)
      280    0.000    0.000    0.000    0.000 ir.py:736(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:740(TryRaise)
        1    0.000    0.000    0.000    0.000 ir.py:754(StaticTryRaise)
        1    0.000    0.000    0.000    0.000 ir.py:777(Return)
      301    0.000    0.000    0.000    0.000 ir.py:783(__init__)
       74    0.000    0.000    0.000    0.000 ir.py:789(__str__)
     1861    0.000    0.000    0.000    0.000 ir.py:792(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:796(Jump)
     3413    0.002    0.000    0.002    0.000 ir.py:801(__init__)
      146    0.000    0.000    0.000    0.000 ir.py:806(__str__)
     8565    0.002    0.000    0.002    0.000 ir.py:809(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:813(Branch)
      147    0.000    0.000    0.000    0.000 ir.py:818(__init__)
       12    0.000    0.000    0.001    0.000 ir.py:82(_raw_function_name)
      123    0.000    0.000    0.000    0.000 ir.py:826(__str__)
     3479    0.001    0.000    0.001    0.000 ir.py:829(get_targets)
        1    0.000    0.000    0.000    0.000 ir.py:833(Assign)
     2691    0.002    0.000    0.003    0.000 ir.py:837(__init__)
     2895    0.005    0.000    0.026    0.000 ir.py:845(__str__)
        1    0.000    0.000    0.000    0.000 ir.py:849(Print)
        1    0.000    0.000    0.000    0.000 ir.py:867(Yield)
        1    0.000    0.000    0.000    0.000 ir.py:882(EnterWith)
      186    0.000    0.000    0.011    0.000 ir.py:90(get_lines)
        1    0.000    0.000    0.000    0.000 ir.py:909(Arg)
       76    0.000    0.000    0.000    0.000 ir.py:910(__init__)
      173    0.000    0.000    0.000    0.000 ir.py:918(__repr__)
        3    0.000    0.000    0.001    0.000 ir.py:921(infer_constant)
        1    0.000    0.000    0.000    0.000 ir.py:925(Const)
      414    0.000    0.000    0.000    0.000 ir.py:926(__init__)
      575    0.001    0.000    0.001    0.000 ir.py:933(__repr__)
       13    0.000    0.000    0.000    0.000 ir.py:936(infer_constant)
        6    0.000    0.000    0.000    0.000 ir.py:939(__deepcopy__)
        1    0.000    0.000    0.000    0.000 ir.py:947(Global)
      173    0.000    0.000    0.000    0.000 ir.py:948(__init__)
      312    0.001    0.000    0.001    0.000 ir.py:954(__str__)
       99    0.000    0.000    0.000    0.000 ir.py:957(infer_constant)
       13    0.000    0.000    0.000    0.000 ir.py:960(__deepcopy__)
        1    0.000    0.000    0.000    0.000 ir.py:966(FreeVar)
      311    0.000    0.000    0.017    0.000 ir.py:97(_get_path)
       12    0.000    0.000    0.000    0.000 ir.py:972(__init__)
       22    0.000    0.000    0.000    0.000 ir.py:984(__str__)
        3    0.000    0.000    0.000    0.000 ir.py:987(infer_constant)
        1    0.000    0.000    0.000    0.000 ir.py:997(Var)
        1    0.000    0.000    0.000    0.000 ir_print.py:1(<module>)
      181    0.001    0.000    0.021    0.000 ir_print.py:11(match)
        1    0.000    0.000    0.000    0.000 ir_print.py:5(RewritePrintCalls)
        1    0.000    0.000    0.000    0.000 ir_print.py:53(DetectConstPrintArguments)
      181    0.000    0.000    0.001    0.000 ir_print.py:59(match)
     3621    0.002    0.000    0.002    0.000 ir_utils.py:1039(fix_setitem_type)
      392    0.000    0.000    0.000    0.000 ir_utils.py:1064(dprint_func_ir)
      866    0.002    0.000    0.043    0.000 ir_utils.py:1078(find_topo_order)
 3134/866    0.006    0.000    0.018    0.000 ir_utils.py:1087(_dfs_rec)
  440/230    0.017    0.000    0.053    0.000 ir_utils.py:1109(get_call_table)
     1020    0.001    0.000    0.001    0.000 ir_utils.py:1190(get_stmt_writes)
       97    0.001    0.000    0.007    0.000 ir_utils.py:1197(rename_labels)
       12    0.000    0.000    0.000    0.000 ir_utils.py:122(convert_size_to_var)
       84    0.001    0.000    0.014    0.000 ir_utils.py:1234(simplify_CFG)
      411    0.000    0.000    0.000    0.000 ir_utils.py:1238(find_single_branch)
       12    0.001    0.000    0.002    0.000 ir_utils.py:1267(canonicalize_array_math)
        1    0.000    0.000    0.000    0.000 ir_utils.py:1310(<dictcomp>)
       11    0.000    0.000    0.000    0.000 ir_utils.py:134(get_np_ufunc_typ)
       84    0.001    0.000    0.004    0.000 ir_utils.py:1362(merge_adjacent_blocks)
       52    0.000    0.000    0.022    0.000 ir_utils.py:1394(restore_copy_var_names)
       52    0.001    0.000    0.583    0.011 ir_utils.py:1412(simplify)
        5    0.000    0.000    0.001    0.000 ir_utils.py:142(mk_range_block)
        1    0.000    0.000    0.000    0.000 ir_utils.py:1433(GuardException)
    10976    0.002    0.000    0.002    0.000 ir_utils.py:1436(require)
6157/5476    0.006    0.000    0.178    0.000 ir_utils.py:1443(guard)
     4490    0.003    0.000    0.012    0.000 ir_utils.py:1454(get_definition)
 4350/476    0.034    0.000    0.050    0.000 ir_utils.py:1464(build_definitions)
     1628    0.008    0.000    0.024    0.000 ir_utils.py:1489(find_callname)
      244    0.001    0.000    0.002    0.000 ir_utils.py:1556(find_build_sequence)
      296    0.001    0.000    0.002    0.000 ir_utils.py:1569(find_const)
      322    0.000    0.000    0.001    0.000 ir_utils.py:1740(is_get_setitem)
      358    0.000    0.000    0.000    0.000 ir_utils.py:1745(is_getitem)
      303    0.000    0.000    0.000    0.000 ir_utils.py:1751(is_setitem)
       35    0.000    0.000    0.000    0.000 ir_utils.py:1755(index_var_of_get_setitem)
        1    0.000    0.000    0.000    0.000 ir_utils.py:1771(set_index_var_of_get_setitem)
      104    0.000    0.000    0.000    0.000 ir_utils.py:1787(is_namedtuple_class)
        5    0.000    0.000    0.000    0.000 ir_utils.py:179(_mk_range_args)
       29    0.002    0.000    0.004    0.000 ir_utils.py:1890(raise_on_unsupported_feature)
       29    0.000    0.000    0.000    0.000 ir_utils.py:2013(warn_deprecated)
      104    0.000    0.000    0.001    0.000 ir_utils.py:2034(resolve_func_from_module)
  190/104    0.000    0.000    0.001    0.000 ir_utils.py:2044(resolve_mod)
      557    0.002    0.000    0.010    0.000 ir_utils.py:2070(enforce_no_dels)
     3478    0.001    0.000    0.007    0.000 ir_utils.py:2075(<listcomp>)
       29    0.000    0.000    0.001    0.000 ir_utils.py:2080(enforce_no_phis)
      156    0.000    0.000    0.001    0.000 ir_utils.py:2085(<listcomp>)
       29    0.000    0.000    0.062    0.002 ir_utils.py:2091(check_and_legalize_ir)
        5    0.000    0.000    0.000    0.000 ir_utils.py:218(get_global_func_typ)
        5    0.000    0.000    0.000    0.000 ir_utils.py:226(mk_loop_header)
       16    0.000    0.000    0.000    0.000 ir_utils.py:263(legalize_names)
       68    0.000    0.000    0.023    0.000 ir_utils.py:275(get_name_var_table)
     7477    0.002    0.000    0.002    0.000 ir_utils.py:277(get_name_var_visit)
       80    0.000    0.000    0.026    0.000 ir_utils.py:285(replace_var_names)
     7848    0.003    0.000    0.004    0.000 ir_utils.py:293(replace_name)
     4623    0.003    0.000    0.003    0.000 ir_utils.py:301(replace_var_callback)
       12    0.000    0.000    0.003    0.000 ir_utils.py:310(replace_vars)
     1497    0.002    0.000    0.002    0.000 ir_utils.py:32(mk_unique_var)
      558    0.000    0.000    0.003    0.000 ir_utils.py:320(replace_vars_stmt)
     3316    0.001    0.000    0.014    0.000 ir_utils.py:324(replace_vars_inner)
  510/160    0.003    0.000    0.052    0.000 ir_utils.py:333(visit_vars)
8752/6414    0.012    0.000    0.052    0.000 ir_utils.py:343(visit_vars_stmt)
38121/20058    0.028    0.000    0.048    0.000 ir_utils.py:394(visit_vars_inner)
     1551    0.001    0.000    0.004    0.000 ir_utils.py:398(<listcomp>)
1202/1134    0.000    0.000    0.001    0.000 ir_utils.py:400(<listcomp>)
     14/9    0.000    0.000    0.000    0.000 ir_utils.py:417(add_offset_to_labels)
        8    0.000    0.000    0.000    0.000 ir_utils.py:42(get_unused_var_name)
    29/19    0.001    0.000    0.001    0.000 ir_utils.py:442(find_max_label)
      167    0.004    0.000    0.005    0.000 ir_utils.py:488(remove_dels)
   128/52    0.003    0.000    0.341    0.007 ir_utils.py:526(remove_dead)
       36    0.000    0.000    0.000    0.000 ir_utils.py:54(next_label)
      534    0.000    0.000    0.000    0.000 ir_utils.py:548(<setcomp>)
  534/266    0.014    0.000    0.222    0.001 ir_utils.py:567(remove_dead_block)
        1    0.000    0.000    0.020    0.020 ir_utils.py:6(<module>)
        6    0.000    0.000    0.002    0.000 ir_utils.py:60(mk_alloc)
     2658    0.001    0.000    0.001    0.000 ir_utils.py:638(<setcomp>)
       13    0.000    0.000    0.000    0.000 ir_utils.py:650(remove_dead_random_call)
      464    0.002    0.000    0.002    0.000 ir_utils.py:657(has_no_side_effect)
        5    0.000    0.000    0.000    0.000 ir_utils.py:703(is_pure)
        4    0.000    0.000    0.000    0.000 ir_utils.py:728(is_const_call)
  281/131    0.009    0.000    0.072    0.001 ir_utils.py:738(find_potential_aliases)
      434    0.000    0.000    0.002    0.000 ir_utils.py:744(<genexpr>)
        6    0.000    0.000    0.000    0.000 ir_utils.py:79(<listcomp>)
      105    0.000    0.000    0.000    0.000 ir_utils.py:805(_add_alias)
     5552    0.005    0.000    0.014    0.000 ir_utils.py:817(is_immutable_type)
  552/248    0.007    0.000    0.144    0.001 ir_utils.py:832(copy_propagate)
     1433    0.001    0.000    0.003    0.000 ir_utils.py:853(<listcomp>)
  552/248    0.005    0.000    0.087    0.000 ir_utils.py:869(init_copy_propagate_data)
     2757    0.001    0.000    0.001    0.000 ir_utils.py:887(<setcomp>)
      552    0.001    0.000    0.001    0.000 ir_utils.py:893(<dictcomp>)
  985/289    0.025    0.000    0.096    0.000 ir_utils.py:909(get_block_copies)
   128/52    0.011    0.000    0.124    0.002 ir_utils.py:973(apply_copy_propagate)
      458    0.000    0.000    0.000    0.000 ir_utils.py:983(<dictcomp>)
        1    0.000    0.000    0.000    0.000 isoparser.py:2(<module>)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:1(<module>)
      673    0.000    0.000    0.000    0.000 itanium_mangler.py:106(_fix_lead_digit)
      673    0.001    0.000    0.001    0.000 itanium_mangler.py:116(_len_encoded)
      437    0.001    0.000    0.006    0.000 itanium_mangler.py:125(mangle_identifier)
      437    0.000    0.000    0.005    0.000 itanium_mangler.py:133(<listcomp>)
      138    0.000    0.000    0.000    0.000 itanium_mangler.py:140(mangle_type_c)
  570/150    0.001    0.000    0.005    0.000 itanium_mangler.py:155(mangle_type_or_value)
  102/100    0.000    0.000    0.004    0.000 itanium_mangler.py:182(mangle_templated_ident)
       58    0.000    0.000    0.005    0.000 itanium_mangler.py:198(mangle_args)
       58    0.000    0.000    0.005    0.000 itanium_mangler.py:202(<listcomp>)
       58    0.000    0.000    0.008    0.000 itanium_mangler.py:212(mangle)
       37    0.000    0.000    0.001    0.000 itanium_mangler.py:219(prepend_namespace)
      673    0.001    0.000    0.004    0.000 itanium_mangler.py:86(_escape_string)
      198    0.000    0.000    0.001    0.000 itanium_mangler.py:96(repl)
      396    0.000    0.000    0.000    0.000 itanium_mangler.py:97(<genexpr>)
        2    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
        3    0.000    0.000    0.001    0.000 iterators.py:12(iterator_getiter)
        1    0.000    0.000    0.000    0.000 iterators.py:20(RangeIteratorType)
        1    0.000    0.000    0.001    0.001 iterators.py:20(make_enumerate_object)
       21    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
        1    0.000    0.000    0.000    0.000 iterators.py:34(Generator)
        1    0.000    0.000    0.003    0.003 iterators.py:46(iternext_enumerate)
        1    0.000    0.000    0.000    0.000 iterators.py:5(RangeType)
        1    0.000    0.000    0.000    0.000 iterators.py:56(EnumerateType)
        3    0.000    0.000    0.000    0.000 iterators.py:62(__init__)
       88    0.000    0.000    0.000    0.000 iterators.py:69(key)
        8    0.000    0.000    0.000    0.000 iterators.py:7(__init__)
        1    0.000    0.000    0.000    0.000 iterators.py:74(ZipType)
        1    0.000    0.000    0.000    0.000 iterators.py:92(ArrayIterator)
        4    0.000    0.000    0.000    0.000 iterators.py:97(__init__)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.087    0.087 lapack.py:1(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:876(backtickrepl)
        1    0.000    0.000    0.061    0.061 legend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:284(Legend)
        1    0.000    0.000    0.000    0.000 legend.py:52(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:139(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:144(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:181(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:187(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:211(HandlerLine2DCompound)
        1    0.000    0.000    0.000    0.000 legend_handler.py:261(_Line2DHandleList)
        1    0.000    0.000    0.000    0.000 legend_handler.py:279(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:289(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:332(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:337(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:378(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 legend_handler.py:418(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:450(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:453(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:47(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:535(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:545(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:548(__init__)
       12    0.000    0.000    0.000    0.000 legend_handler.py:63(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:652(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:657(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:742(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:747(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:797(HandlerPolyCollection)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
       25    0.000    0.000    0.000    0.000 lex.py:1089(TOKEN)
       25    0.000    0.000    0.000    0.000 lex.py:1090(set_regex)
        1    0.000    0.000    0.000    0.000 lex.py:115(Lexer)
        1    0.000    0.000    0.000    0.000 lex.py:34(<module>)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 lex.py:57(LexError)
        1    0.000    0.000    0.000    0.000 lex.py:64(LexToken)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 lex.py:93(NullLogger)
        1    0.000    0.000    0.000    0.000 lil.py:5(<module>)
        2    0.000    0.000    0.005    0.003 linalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:113(_LAPACK)
        2    0.000    0.000    0.000    0.000 linalg.py:119(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:143(numba_ez_rgeev)
        1    0.000    0.000    0.000    0.000 linalg.py:160(numba_ez_cgeev)
        1    0.000    0.000    0.000    0.000 linalg.py:44(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:46(get_blas_kind)
        1    0.000    0.000    0.342    0.342 linalg.py:53(ensure_blas)
        3    0.000    0.000    0.000    0.000 linalg.py:60(ensure_lapack)
        1    0.000    0.000    0.000    0.000 linalg.py:72(_BLAS)
        1    0.000    0.000    0.000    0.000 linalg.py:74(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linalg.py:756(_check_linalg_matrix)
        1    0.000    0.000    0.000    0.000 linalg.py:789(ol_copy_to_fortran_order)
        1    0.000    0.000    0.000    0.000 linalg.py:945(eig_impl)
        1    0.000    0.000    0.002    0.002 linecache.py:1(<module>)
        8    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        8    0.000    0.000    0.003    0.000 linecache.py:15(getline)
      150    0.000    0.000    0.007    0.000 linecache.py:37(getlines)
       11    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
       11    0.000    0.000    0.006    0.001 linecache.py:82(updatecache)
        1    0.000    0.000    0.036    0.036 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:1399(_AxLine)
        1    0.000    0.000    0.000    0.000 lines.py:1463(VertexSelector)
        1    0.000    0.000    0.000    0.000 lines.py:198(Line2D)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
      169    0.001    0.000    0.027    0.000 linker.py:5(link_modules)
        1    0.000    0.000    0.002    0.002 listdecl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listdecl.py:125(AddList)
      262    0.000    0.000    0.001    0.000 listdecl.py:128(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:137(InplaceAddList)
       96    0.000    0.000    0.000    0.000 listdecl.py:140(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:148(MulList)
      158    0.000    0.000    0.000    0.000 listdecl.py:152(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:158(InplaceMulList)
        1    0.000    0.000    0.000    0.000 listdecl.py:16(ListBuiltin)
        1    0.000    0.000    0.000    0.000 listdecl.py:163(ListCompare)
      166    0.000    0.000    0.000    0.000 listdecl.py:165(generic)
        1    0.000    0.000    0.000    0.000 listdecl.py:174(ListEq)
        1    0.000    0.000    0.000    0.000 listdecl.py:178(ListNe)
        1    0.000    0.000    0.000    0.000 listdecl.py:182(ListLt)
        1    0.000    0.000    0.000    0.000 listdecl.py:186(ListLe)
        1    0.000    0.000    0.000    0.000 listdecl.py:190(ListGt)
        1    0.000    0.000    0.000    0.000 listdecl.py:194(ListGe)
        1    0.000    0.000    0.000    0.000 listdecl.py:30(ListAttribute)
        1    0.000    0.000    0.003    0.003 listobj.py:1(<module>)
        1    0.000    0.000    0.001    0.001 listobj.py:106(guard_index)
       12    0.000    0.000    0.000    0.000 listobj.py:1205(literal_list_setitem)
        5    0.000    0.000    0.000    0.000 listobj.py:121(incref_value)
       22    0.000    0.000    0.000    0.000 listobj.py:1210(literal_list_getitem)
        5    0.000    0.000    0.000    0.000 listobj.py:125(decref_value)
        1    0.000    0.000    0.000    0.000 listobj.py:130(ListPayloadAccessor)
        1    0.000    0.000    0.000    0.000 listobj.py:135(__init__)
        1    0.000    0.000    0.000    0.000 listobj.py:148(ListInstance)
        2    0.000    0.000    0.001    0.000 listobj.py:150(__init__)
       12    0.000    0.000    0.000    0.000 listobj.py:158(dtype)
       20    0.000    0.000    0.003    0.000 listobj.py:162(_payload)
        1    0.000    0.000    0.000    0.000 listobj.py:175(value)
        5    0.000    0.000    0.000    0.000 listobj.py:183(set_dirty)
        5    0.000    0.000    0.002    0.000 listobj.py:194(setitem)
        1    0.000    0.000    0.001    0.001 listobj.py:213(zfill)
       20    0.000    0.000    0.003    0.000 listobj.py:22(get_list_payload)
        1    0.000    0.000    0.004    0.004 listobj.py:226(allocate_ex)
        1    0.000    0.000    0.001    0.001 listobj.py:274(define_dtor)
        1    0.000    0.000    0.001    0.001 listobj.py:303(get_dtor)
        1    0.000    0.000    0.004    0.004 listobj.py:313(allocate)
        3    0.000    0.000    0.001    0.000 listobj.py:34(get_itemsize)
        1    0.000    0.000    0.000    0.000 listobj.py:408(ListIterInstance)
        1    0.000    0.000    0.000    0.000 listobj.py:42(_ListPayloadMixin)
        5    0.000    0.000    0.001    0.000 listobj.py:44(size)
        1    0.000    0.000    0.007    0.007 listobj.py:448(build_list)
        1    0.000    0.000    0.000    0.000 listobj.py:48(size)
        1    0.000    0.000    0.002    0.002 listobj.py:507(getitem_list)
       14    0.000    0.000    0.003    0.000 listobj.py:56(data)
       14    0.000    0.000    0.003    0.000 listobj.py:60(_gep)
        7    0.000    0.000    0.001    0.000 listobj.py:63(getitem)
        1    0.000    0.000    0.000    0.000 listobj.py:68(fix_index)
        1    0.000    0.000    0.000    0.000 listobj.py:78(is_out_of_bounds)
        1    0.000    0.000    0.004    0.004 listobject.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listobject.py:57(ListModel)
        1    0.000    0.000    0.000    0.000 listobject.py:67(ListIterModel)
       22    0.000    0.000    0.000    0.000 listobject.py:722(impl_getitem)
        1    0.000    0.000    0.000    0.000 listobject.py:78(ListStatus)
       12    0.000    0.000    0.000    0.000 listobject.py:796(impl_setitem)
        1    0.000    0.000    0.000    0.000 listobject.py:89(ErrorHandler)
        1    0.000    0.000    0.000    0.000 literal.py:1(<module>)
        2    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.000    0.000    0.019    0.019 loader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:31(SafeLoader)
        1    0.000    0.000    0.000    0.000 loader.py:41(Loader)
        1    0.000    0.000    0.000    0.000 loader.py:5(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:55(UnsafeLoader)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
       31    0.000    0.000    0.000    0.000 locale.py:651(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:106(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:15(_ContextManager)
        1    0.000    0.000    0.000    0.000 locks.py:247(Event)
        1    0.000    0.000    0.000    0.000 locks.py:315(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:437(Semaphore)
        1    0.000    0.000    0.000    0.000 locks.py:49(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:515(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        1    0.000    0.000    0.005    0.005 lowering.py:1(<module>)
  773/690    0.005    0.000    1.425    0.002 lowering.py:1001(lower_expr)
       12    0.000    0.000    0.005    0.000 lowering.py:108(return_exception)
       45    0.000    0.000    0.001    0.000 lowering.py:1166(<listcomp>)
       45    0.000    0.000    0.000    0.000 lowering.py:1167(<listcomp>)
       45    0.000    0.000    0.000    0.000 lowering.py:1168(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1175(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1176(<listcomp>)
        1    0.000    0.000    0.000    0.000 lowering.py:1187(<listcomp>)
     2897    0.003    0.000    0.181    0.000 lowering.py:1238(_alloca_var)
       29    0.000    0.000    0.001    0.000 lowering.py:124(emit_environment_object)
     6573    0.002    0.000    0.002    0.000 lowering.py:1249(getvar)
     3676    0.004    0.000    0.049    0.000 lowering.py:1255(loadvar)
     1682    0.006    0.000    0.304    0.000 lowering.py:1262(storevar)
     1215    0.005    0.000    0.107    0.000 lowering.py:1286(delvar)
     1373    0.004    0.000    0.170    0.000 lowering.py:1305(alloca_lltype)
    29/15    0.000    0.000    5.547    0.370 lowering.py:131(lower)
     1040    0.001    0.000    0.041    0.000 lowering.py:1319(incref)
     2897    0.003    0.000    0.136    0.000 lowering.py:1325(decref)
      753    0.002    0.000    0.047    0.000 lowering.py:1332(_lit_or_omitted)
       29    0.000    0.000    0.010    0.000 lowering.py:176(extract_function_arguments)
        1    0.000    0.000    0.000    0.000 lowering.py:18(BaseLower)
    29/15    0.000    0.000    5.121    0.341 lowering.py:182(lower_normal_function)
    29/15    0.001    0.000    5.112    0.341 lowering.py:196(lower_function_body)
   156/48    0.010    0.000    5.111    0.106 lowering.py:220(lower_block)
       29    0.001    0.000    0.003    0.000 lowering.py:23(__init__)
       13    0.000    0.000    0.206    0.016 lowering.py:233(create_cpython_wrapper)
       23    0.000    0.000    0.129    0.006 lowering.py:246(create_cfunc_wrapper)
       29    0.000    0.000    0.015    0.001 lowering.py:255(setup_function)
     6836    0.004    0.000    0.004    0.000 lowering.py:262(typeof)
     3662    0.001    0.000    0.001    0.000 lowering.py:265(debug_print)
        1    0.000    0.000    0.000    0.000 lowering.py:274(Lower)
      156    0.001    0.000    0.003    0.000 lowering.py:277(pre_block)
      156    0.000    0.000    0.000    0.000 lowering.py:314(post_block)
 3160/875    0.017    0.000    5.097    0.006 lowering.py:321(lower_inst)
       99    0.001    0.000    0.161    0.002 lowering.py:447(lower_setitem)
       12    0.000    0.000    0.005    0.000 lowering.py:478(lower_static_raise)
1682/1469    0.004    0.000    1.474    0.001 lowering.py:492(lower_assign)
  186/177    0.005    0.000    0.419    0.002 lowering.py:562(lower_binop)
      186    0.000    0.000    0.001    0.000 lowering.py:582(cast_result)
      558    0.001    0.000    0.002    0.000 lowering.py:587(try_static_impl)
